edge_key,source,target,source_type,target_type,post2015_relation,dino_post_weight,cyano_prior_weight,dino_pre_prior_weight,in_cyano_prior,in_dino_pre_prior,transfer_type,transfer_support_score
dinoflagellate||nitrate,dinoflagellate,nitrate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,13,1.0,13.0,1,1,cyano_and_dino_prior_signal,14.0
dinoflagellates||transcriptome,dinoflagellates,transcriptome,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,13,10.0,4.0,1,1,cyano_and_dino_prior_signal,14.0
nitrogen||paralytic_shellfish_toxins,paralytic_shellfish_toxins,nitrogen,TOXIN,ENV_FACTOR,environment_associated_with_toxin,12,8.0,6.0,1,1,cyano_and_dino_prior_signal,14.0
regulation||toxicity,regulation,toxicity,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,12,8.0,6.0,1,1,cyano_and_dino_prior_signal,14.0
bloom||gymnodinium,gymnodinium,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,12,0.0,14.0,0,1,dino_prior_only_signal,14.0
bloom||gymnodinium_catenatum,gymnodinium_catenatum,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,11,0.0,14.0,0,1,dino_prior_only_signal,14.0
expression||toxin_production,expression,toxin_production,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,10,10.0,4.0,1,1,cyano_and_dino_prior_signal,14.0
paralytic_shellfish_poisoning||regulation,paralytic_shellfish_poisoning,regulation,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,10,7.0,7.0,1,1,cyano_and_dino_prior_signal,14.0
gymnodinium||pyrodinium,gymnodinium,pyrodinium,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,9,4.0,10.0,1,1,cyano_and_dino_prior_signal,14.0
dinoflagellates||gonyautoxin,gonyautoxin,dinoflagellates,TOXIN,DINO_TAXON,taxon_associated_with_toxin,8,6.0,8.0,1,1,cyano_and_dino_prior_signal,14.0
nutrients||toxicity,nutrients,toxicity,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,7,8.0,6.0,1,1,cyano_and_dino_prior_signal,14.0
biosynthesis||nutrient,nutrient,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,6,8.0,6.0,1,1,cyano_and_dino_prior_signal,14.0
mass_spectrometry||toxicity,toxicity,mass_spectrometry,BIOLOGICAL_PROCESS,DETECTION_METHOD,semantic_cooccurrence,6,11.0,3.0,1,1,cyano_and_dino_prior_signal,14.0
light||temperature,temperature,light,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,6,4.0,10.0,1,1,cyano_and_dino_prior_signal,14.0
cyanobacteria||transcriptome,cyanobacteria,transcriptome,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,6,10.0,4.0,1,1,cyano_and_dino_prior_signal,14.0
dinoflagellates||horizontal_gene_transfer,dinoflagellates,horizontal_gene_transfer,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,6,10.0,4.0,1,1,cyano_and_dino_prior_signal,14.0
alexandrium||alexandrium_ostenfeldii,alexandrium,alexandrium_ostenfeldii,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,5,1.0,13.0,1,1,cyano_and_dino_prior_signal,14.0
bloom||regulation,bloom,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,5,9.0,5.0,1,1,cyano_and_dino_prior_signal,14.0
cyanobacteria||nitrate,cyanobacteria,nitrate,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,4,13.0,1.0,1,1,cyano_and_dino_prior_signal,14.0
saxitoxin||transcription,saxitoxin,transcription,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,4,11.0,3.0,1,1,cyano_and_dino_prior_signal,14.0
gonyautoxin||gtx,gonyautoxin,gtx,TOXIN,TOXIN,semantic_cooccurrence,4,0.0,14.0,0,1,dino_prior_only_signal,14.0
cyanobacteria||gymnodinium,gymnodinium,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,4,9.0,5.0,1,1,cyano_and_dino_prior_signal,14.0
alexandrium_fundyense||dinoflagellates,dinoflagellates,alexandrium_fundyense,DINO_TAXON,DINO_TAXON,semantic_cooccurrence,4,4.0,10.0,1,1,cyano_and_dino_prior_signal,14.0
phylogenetic||phylogeny,phylogeny,phylogenetic,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,3,9.0,5.0,1,1,cyano_and_dino_prior_signal,14.0
elisa||toxicity,toxicity,elisa,BIOLOGICAL_PROCESS,DETECTION_METHOD,semantic_cooccurrence,3,13.0,1.0,1,1,cyano_and_dino_prior_signal,14.0
cyanobacterium||lc_ms,cyanobacterium,lc_ms,CYANO_TAXON,DETECTION_METHOD,semantic_cooccurrence,2,13.0,1.0,1,1,cyano_and_dino_prior_signal,14.0
evolution||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,evolution,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,2,5.0,9.0,1,1,cyano_and_dino_prior_signal,14.0
alexandrium||anabaena,alexandrium,anabaena,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,2,8.0,6.0,1,1,cyano_and_dino_prior_signal,14.0
cyanobacterial||toxin_biosynthesis,cyanobacterial,toxin_biosynthesis,CYANO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,1,12.0,2.0,1,1,cyano_and_dino_prior_signal,14.0
mass_spectrometry||neosaxitoxin,neosaxitoxin,mass_spectrometry,TOXIN,DETECTION_METHOD,method_associated_with_toxin,1,9.0,5.0,1,1,cyano_and_dino_prior_signal,14.0
dinoflagellates||harmful_algal_bloom,dinoflagellates,harmful_algal_bloom,DINO_TAXON,BIOLOGICAL_PROCESS,semantic_cooccurrence;taxon_associated_with_process,21,4.0,9.0,1,1,cyano_and_dino_prior_signal,13.0
alexandrium||sxtg,sxtg,alexandrium,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,20,9.0,4.0,1,1,cyano_and_dino_prior_signal,13.0
alexandrium||sxt_genes,sxt_genes,alexandrium,SXT_GENE,DINO_TAXON,taxon_associated_with_gene,16,8.0,5.0,1,1,cyano_and_dino_prior_signal,13.0
dinoflagellate||harmful_algal_bloom,dinoflagellate,harmful_algal_bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence;taxon_associated_with_process,15,4.0,9.0,1,1,cyano_and_dino_prior_signal,13.0
alexandrium||transcriptome,alexandrium,transcriptome,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,14,7.0,6.0,1,1,cyano_and_dino_prior_signal,13.0
alexandrium||toxin_biosynthesis,alexandrium,toxin_biosynthesis,DINO_TAXON,BIOLOGICAL_PROCESS,taxon_associated_with_process,13,5.0,8.0,1,1,cyano_and_dino_prior_signal,13.0
nitrogen||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,nitrogen,TOXIN,ENV_FACTOR,environment_associated_with_toxin,12,6.0,7.0,1,1,cyano_and_dino_prior_signal,13.0
dinoflagellates||nitrate,dinoflagellates,nitrate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,12,5.0,8.0,1,1,cyano_and_dino_prior_signal,13.0
dinoflagellate||nutrients,dinoflagellate,nutrients,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,10,2.0,11.0,1,1,cyano_and_dino_prior_signal,13.0
biosynthesis||sxti,sxti,biosynthesis,SXT_GENE,BIOLOGICAL_PROCESS,gene_associated_with_process,9,12.0,1.0,1,1,cyano_and_dino_prior_signal,13.0
bloom||expression,bloom,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,8,10.0,3.0,1,1,cyano_and_dino_prior_signal,13.0
cyanobacteria||pyrodinium,pyrodinium,cyanobacteria,DINO_TAXON,CYANO_TAXON,semantic_cooccurrence,7,10.0,3.0,1,1,cyano_and_dino_prior_signal,13.0
nitrate||nutrient,nitrate,nutrient,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,6,5.0,8.0,1,1,cyano_and_dino_prior_signal,13.0
gene_expression||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,gene_expression,TOXIN,BIOLOGICAL_PROCESS,process_associated_with_toxin,5,6.0,7.0,1,1,cyano_and_dino_prior_signal,13.0
dinoflagellates||neosaxitoxin,neosaxitoxin,dinoflagellates,TOXIN,DINO_TAXON,taxon_associated_with_toxin,5,4.0,9.0,1,1,cyano_and_dino_prior_signal,13.0
expression||transcription,expression,transcription,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,4,9.0,4.0,1,1,cyano_and_dino_prior_signal,13.0
gene_expression||regulation,regulation,gene_expression,BIOLOGICAL_PROCESS,BIOLOGICAL_PROCESS,semantic_cooccurrence,4,7.0,6.0,1,1,cyano_and_dino_prior_signal,13.0
phosphorus||toxicity,phosphorus,toxicity,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,11.0,2.0,1,1,cyano_and_dino_prior_signal,13.0
liquid_chromatography||saxitoxin,saxitoxin,liquid_chromatography,TOXIN,DETECTION_METHOD,method_associated_with_toxin,3,6.0,7.0,1,1,cyano_and_dino_prior_signal,13.0
alexandrium_tamarense||gonyautoxin,gonyautoxin,alexandrium_tamarense,TOXIN,DINO_TAXON,taxon_associated_with_toxin,3,1.0,12.0,1,1,cyano_and_dino_prior_signal,13.0
gonyautoxin||gymnodinium,gonyautoxin,gymnodinium,TOXIN,DINO_TAXON,taxon_associated_with_toxin,3,2.0,11.0,1,1,cyano_and_dino_prior_signal,13.0
